Date,AF,AX,AL,DZ,AS,AD,AO,AI,AQ,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BQ,BA,BW,BV,BR,IO,BN,BG,BF,BI,KH,CM,CA,CV,KY,CF,TD,CL,CN,CX,CC,CO,KM,CG,CD,CK,CR,CI,HR,CU,CW,CY,CZ,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,ET,FK,FO,FJ,FI,FR,GF,PF,TF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GG,GN,GW,GY,HT,HM,VA,HN,HK,HU,IS,IN,ID,IR,IQ,IE,IM,IL,IT,JM,JP,JE,JO,KZ,KE,KI,KP,KR,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MO,MK,MG,MW,MY,MV,ML,MT,MH,MQ,MR,MU,YT,MX,FM,MD,MC,MN,ME,MS,MA,MZ,MM,NA,NR,NP,NL,NC,NZ,NI,NE,NG,NU,NF,MP,NO,OM,PK,PW,PS,PA,PG,PY,PE,PH,PN,PL,PT,PR,QA,RE,RO,RU,RW,BL,SH,KN,LC,MF,PM,VC,WS,SM,ST,SA,SN,RS,SC,SL,SG,SX,SK,SI,SB,SO,ZA,GS,ES,LK,SD,SR,SS,SJ,SZ,SE,CH,SY,TW,TJ,TZ,TH,TL,TG,TK,TO,TT,TN,TR,TM,TC,TV,UG,UA,AE,GB,US,UM,UY,UZ,VU,VE,VN,VG,VI,WF,EH,YE,ZM,ZW
2015-08-14-13-54-00,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,8.46E-05,0.009122634,0,3.34E-06,6.24E-07,0,0,1.13E-05,0.002078331,0,0,0,0,0,3.74E-07,0,0,0,3.77E-05,0,0,0.005682321,0,0,0,0,0.024923409,0,0,0,0,4.68E-07,0,0,0,1.28E-06,0,0,0,0,4.65E-05,0,9.13E-05,0,0,1.25E-07,0.013209607,0.003086068,0,0,0,0,1.47E-06,0,0,0,0.001138879,0,0,0,0,0.001973674,0.259979366,0,0,0,0,0,0,0.248464117,0,0,0.002230591,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83E-05,0.004753132,0.000703373,0.000125371,2.40E-06,0,0,0.00051736,5.05E-05,0.000430827,0.004954617,0,0.000540631,0,6.24E-08,0.000276071,1.04E-05,0,0,9.60E-05,0,0,0,0.00085164,0,0,0.003462585,0,3.18E-05,0.002062266,0.009884964,0,5.30E-07,0,0,1.02E-05,0,0,0,0,0,0,0,0,0.000121315,0,0.001891632,0,0,0,0,0,0,0,3.12E-08,0,0,0.118838302,0,3.96E-05,0,0,0,0,0,0,0.008563878,0,0,0,0,5.37E-06,0,0,0,0,0,0.004302122,0.000110584,0,1.91E-05,0,0.012732893,0.012420356,0,0,0,2.31E-06,0,0,0,0,0,0,0,2.18E-07,0,1.25E-07,1.00E-05,0,0.000425337,0,0.001052283,0.000400194,0,0,1.25E-06,0,0.000992982,0,0,0,0,0,0,0.031900643,0.051564354,0,0.000111551,0,0,1.10E-05,0,0,0,0,0,0,0.000482329,0,0,0,0,0.008956679,0,0.057250512,0.086555714,0,0,0,0,3.12E-08,6.74E-06,6.72E-05,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14-14-11-16,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,8.46E-05,0.009122634,0,3.34E-06,6.24E-07,0,0,1.13E-05,0.002078331,0,0,0,0,0,3.74E-07,0,0,0,3.77E-05,0,0,0.005682321,0,0,0,0,0.024923409,0,0,0,0,4.68E-07,0,0,0,1.28E-06,0,0,0,0,4.65E-05,0,9.13E-05,0,0,1.25E-07,0.013209607,0.003086068,0,0,0,0,1.47E-06,0,0,0,0.001138879,0,0,0,0,0.001973674,0.259979366,0,0,0,0,0,0,0.248464117,0,0,0.002230591,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83E-05,0.004753132,0.000703373,0.000125371,2.40E-06,0,0,0.00051736,5.05E-05,0.000430827,0.004954617,0,0.000540631,0,6.24E-08,0.000276071,1.04E-05,0,0,9.60E-05,0,0,0,0.00085164,0,0,0.003462585,0,3.18E-05,0.002062266,0.009884964,0,5.30E-07,0,0,1.02E-05,0,0,0,0,0,0,0,0,0.000121315,0,0.001891632,0,0,0,0,0,0,0,3.12E-08,0,0,0.118838302,0,3.96E-05,0,0,0,0,0,0,0.008563878,0,0,0,0,5.37E-06,0,0,0,0,0,0.004302122,0.000110584,0,1.91E-05,0,0.012732893,0.012420356,0,0,0,2.31E-06,0,0,0,0,0,0,0,2.18E-07,0,1.25E-07,1.00E-05,0,0.000425337,0,0.001052283,0.000400194,0,0,1.25E-06,0,0.000992982,0,0,0,0,0,0,0.031900643,0.051564354,0,0.000111551,0,0,1.10E-05,0,0,0,0,0,0,0.000482329,0,0,0,0,0.008956679,0,0.057250512,0.086555714,0,0,0,0,3.12E-08,6.74E-06,6.72E-05,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14-16-45-33,0,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,8.42E-05,0.009096451,0,3.33E-06,0,0,0,1.12E-05,0.002080331,0,0,0,0,0,3.73E-07,0,0,0,3.77E-05,0,0,0.005604416,0,0,0,0,0.025734094,0,0,0,0,4.97E-07,0,0,0,5.91E-07,0,0,0,0,4.63E-05,0,9.07E-05,0,0,1.24E-07,0.014297527,0.003088167,0,0,0,0,1.31E-06,0,0,0,0.001172529,0,0,0,0,0.002013683,0.257015032,0,0,0,0,0,0,0.247788828,0,0,0.002169983,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38E-05,0.004944058,0.000708013,0.000106407,1.71E-06,0,0,0.000519819,5.04E-05,0.000444124,0.005049812,0,0.000529175,0,6.22E-08,0.00027511,1.04E-05,0,0,9.49E-05,0,0,0,0.000856448,0,0,0.003450536,0,3.17E-05,0.002160781,0.010058249,0,5.28E-07,0,0,1.01E-05,0,0,0,0,0,0,0,0,0.00012394,0,0.00186559,0,0,0,0,0,0,0,3.11E-08,0,0,0.119764574,0,3.95E-05,0,0,0,0,0,0,0.008517072,0,0,0,0,5.53E-06,0,0,0,0,0,0.004342079,0.000110137,0,1.92E-05,0,0.013099569,0.012423109,0,0,0,2.61E-06,0,0,0,0,0,0,0,2.18E-07,0,1.24E-07,1.00E-05,0,0.000421929,0,0.001047502,0.000395692,0,0,1.18E-06,0,0.00102655,0,0,0,0,0,0,0.032215038,0.051875102,0,0.000119494,0,0,1.09E-05,0,0,0,0,0,0,0.000450808,0,0,0,0,0.00922381,0,0.056173567,0.086775528,0,0,0,0,0,6.68E-06,6.70E-05,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15-03-11-26,0,0,0,9.44E-08,0,0,0,0,0,0,1.26E-05,0,0,0.000102696,0.00910882,0,3.37E-06,0,0,0,1.19E-05,0.002340572,0,0,0,0,0,5.35E-07,0,0,0,3.91E-05,0,0,0.005576709,0,0,0,0,0.024485812,0,0,0,0,4.40E-07,0,0,0,7.55E-07,0,0,0,0,4.63E-05,0,8.65E-05,0,0,9.44E-08,0.014657212,0.003169278,0,0,0,0,1.73E-06,0,0,0,0.0009864,0,0,0,0,0.001714424,0.256400963,0,0,0,0,0,0,0.244661546,0,0,0.002196282,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51E-05,0.004874641,0.00065245,0.000136424,1.67E-06,0,0,0.000931591,5.10E-05,0.000427489,0.005107909,0,0.000575334,0,6.29E-08,0.000257997,1.07E-05,0,0,0.000164017,0,0,0,0.00087823,0,0,0.003177773,0,3.84E-05,0.001408068,0.010351864,0,7.24E-07,0,0,8.62E-06,0,0,0,0,0,0,0,0,0.000111159,0,0.001945364,0,0,0,0,0,0,0,3.15E-08,0,0,0.120565001,0,3.83E-05,0,0,0,0,0,0,0.00904624,0,0,0,0,6.58E-06,0,0,0,3.15E-08,0,0.004226973,8.85E-05,0,0,0,0.013831431,0.011356229,0,0,0,2.61E-06,0,0,0,0,0,0,0,0,0,3.15E-07,9.47E-06,0,0.000446933,0,0.001183327,0.00058685,0,0,1.07E-06,0,0.001084281,0,0,0,0,0,0,0.032336769,0.052952117,0,8.84E-05,0,0,1.03E-05,0,0,0,0,0,6.29E-07,0.00044621,0,0,0,0,0.008869197,0,0.057993701,0.087648146,0,0,0,0,0,4.91E-06,0.000149859,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15-13-03-57,0,0,0,0,0,0,0,0,0,0,1.24E-05,0,0,9.03E-05,0.009449464,0,3.34E-06,0,0,0,1.18E-05,0.002320955,0,0,0,0,0,5.93E-07,0,0,0,3.64E-05,0,0,0.005488301,0,0,0,0,0.024334812,0,0,0,0,4.68E-07,0,0,0,7.80E-07,0,0,0,0,4.59E-05,0,8.07E-05,0,0,9.36E-08,0.01458797,0.003157393,0,0,0,0,1.72E-06,0,0,0,0.001015626,0,0,0,0,0.001802299,0.255148927,0,0,0,0,0,0,0.247607128,0,0,0.002156899,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54E-05,0.00497158,0.000636346,0.000141216,1.65E-06,0,0,0.000819184,5.05E-05,0.000448235,0.005071485,0,0.000554755,0,6.24E-08,0.000257409,1.23E-05,0,0,0.00016209,0,0,0,0.000867827,0,0,0.003151309,0,3.81E-05,0.001642206,0.010662531,0,7.18E-07,0,0,9.70E-06,0,0,0,0,0,0,0,0,0.000109953,0,0.001947634,0,0,0,0,0,0,0,3.12E-08,0,0,0.120215159,0,3.89E-05,0,0,0,0,0,0,0.009015021,0,0,0,0,6.24E-06,0,0,0,3.12E-08,0,0.004201163,8.77E-05,0,0,0,0.013606852,0.011354509,0,0,0,2.59E-06,0,0,0,0,0,0,0,0,0,3.12E-07,9.39E-06,0,0.00040368,0,0.001194876,0.000581962,0,0,1.06E-06,0,0.001078964,0,0,0,0,0,0,0.03221558,0.052737214,0,8.92E-05,0,0,1.02E-05,0,0,0,0,0,0,0.000437501,0,0,0,0,0.008787284,0,0.057682585,0.086855498,0,0,0,0,0,4.87E-06,0.0001517,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15-13-19-31,0,0,0,0,0,0,0,0,0,0,1.24E-05,0,0,9.03E-05,0.009449464,0,3.34E-06,0,0,0,1.18E-05,0.002320955,0,0,0,0,0,5.93E-07,0,0,0,3.64E-05,0,0,0.005488301,0,0,0,0,0.024334812,0,0,0,0,4.68E-07,0,0,0,7.80E-07,0,0,0,0,4.59E-05,0,8.07E-05,0,0,9.36E-08,0.01458797,0.003157393,0,0,0,0,1.72E-06,0,0,0,0.001015626,0,0,0,0,0.001802299,0.255148927,0,0,0,0,0,0,0.247607128,0,0,0.002156899,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54E-05,0.00497158,0.000636346,0.000141216,1.65E-06,0,0,0.000819184,5.05E-05,0.000448235,0.005071485,0,0.000554755,0,6.24E-08,0.000257409,1.23E-05,0,0,0.00016209,0,0,0,0.000867827,0,0,0.003151309,0,3.81E-05,0.001642206,0.010662531,0,7.18E-07,0,0,9.70E-06,0,0,0,0,0,0,0,0,0.000109953,0,0.001947634,0,0,0,0,0,0,0,3.12E-08,0,0,0.120215159,0,3.89E-05,0,0,0,0,0,0,0.009015021,0,0,0,0,6.24E-06,0,0,0,3.12E-08,0,0.004201163,8.77E-05,0,0,0,0.013606852,0.011354509,0,0,0,2.59E-06,0,0,0,0,0,0,0,0,0,3.12E-07,9.39E-06,0,0.00040368,0,0.001194876,0.000581962,0,0,1.06E-06,0,0.001078964,0,0,0,0,0,0,0.03221558,0.052737214,0,8.92E-05,0,0,1.02E-05,0,0,0,0,0,0,0.000437501,0,0,0,0,0.008787284,0,0.057682585,0.086855498,0,0,0,0,0,4.87E-06,0.0001517,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-16-03-08-11,0,0,0,9.28E-08,0,0,0,0,0,0,1.00E-05,0,0,0.000111312,0.008790904,0,0,0,0,0,1.03E-05,0.001892949,0,0,0,0,0,5.88E-07,0,0,0,3.19E-05,0,0,0.005761734,0,0,0,0,0.025855277,0,0,0,0,4.64E-07,0,0,0,9.90E-07,0,0,0,0,4.52E-05,0,0.000115456,0,0,9.28E-08,0.013602731,0.003029633,0,0,0,0,1.55E-06,0,0,0,0.001010373,0,0,0,0,0.001987342,0.252583413,0,0,0,0,0,0,0.240348216,0,0,0.002116407,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37E-05,0.005080781,0.000585724,9.18E-05,1.55E-06,0,0,0.00108222,4.61E-05,0.000458763,0.004278527,0,0.000545239,0,6.19E-08,0.000257016,1.50E-05,0,0,0.000179014,0,0,0,0.000817008,0,0,0.003216565,0,3.34E-05,0.002212873,0.011233452,0,6.80E-07,0,0,9.37E-06,0,0,0,0,0,0,0,0,0.000183468,0,0.002108799,0,0,0,0,0,0,0,3.09E-08,0,0,0.123492258,0,3.62E-05,0,0,0,0,0,0,0.008318502,0,0,0,0,6.37E-06,0,0,0,0,0,0.003541562,0.000107477,0,0,0,0.014642238,0.01209478,0,0,0,0,0,0,0,0,0,0,0,6.19E-08,0,3.40E-07,8.78E-06,0,0.000439958,0,0.0012308,0.000768481,0,0,9.59E-07,0,0.001264481,0,0,0,0,0,0,0.032620703,0.052697792,0,9.15E-05,0,0,8.75E-06,0,0,0,0,0,0,0.000441845,0,0,0,0,0.008660231,0,0.05961316,0.089365893,0,0,0,0,0,6.68E-06,0.000278264,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17-03-13-25,0,0,0,2.17E-07,0,0,0,0,0,0,9.53E-06,0,0,7.24E-05,0.008701455,0,4.86E-06,0,0,0,8.76E-06,0.001668361,0,0,0,0,0,4.64E-07,0,0,0,2.92E-05,0,0,0.005742555,0,0,0,0,0.025595559,6.19E-07,0,0,0,4.02E-07,0,0,0,1.15E-06,0,0,0,0,4.58E-05,0,0.000104924,0,0,9.29E-08,0.01410494,0.002688201,0,0,0,0,1.30E-06,0,0,0,0.001001889,0,0,0,0,0.002875734,0.252746514,0,0,0,0,0,0,0.23992221,0,0,0.002085149,9.29E-08,0,0,0,0.000109877,0,0,0,0,0,0,0,0,9.24E-05,0.005133034,0.000580768,0.000148906,1.36E-06,0,0,0.000840974,4.18E-05,0.000455818,0.004833736,0,0.000568356,0,3.10E-08,0.000257514,1.72E-05,0,0,0.000170727,0,0,0,0.000805659,0,0,0.003218921,0,3.16E-05,0.002331644,0.011441066,0,4.64E-07,0,0,9.04E-06,0,0,0,0,0,0,0,0,0.000158594,0,0.002007183,0,0,0,0,1.24E-06,0,0,3.10E-08,0,0,0.124167584,0,3.92E-05,0,0,0,0,0,0,0.008553602,0,0,0,0,5.76E-06,0,0,0,0,0,0.003885671,0.000114519,0,0,0,0.01389147,0.011584061,0,0,0,0,0,0,0,0,0,0,0,3.10E-08,0,3.40E-07,8.79E-06,0,0.000533319,0,0.001278035,0.00065731,0,0,8.98E-07,0,0.001307872,0,0,0,0,0,0,0.032723705,0.052497629,0,7.73E-05,0,0,8.02E-06,0,0,0,0,0,0,0.000497385,0,0,0,0,0.00794569,0,0.059324774,0.089450748,0,0,0,0,6.19E-08,4.83E-06,0.000515151,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18-03-09-05,0,0,0,3.11E-08,0,0,0,0,0,0,9.45E-06,0,0,8.84E-05,0.009057532,0,5.60E-06,0,0,0,1.05E-05,0.001433597,0,0,0,0,0,4.35E-07,0,0,0,4.60E-05,0,0,0.005164169,0,0,6.53E-07,0,0.025778321,0,0,0,0,4.66E-07,0,0,0,1.12E-06,0,0,0,0,5.07E-05,0,6.54E-05,0,0,9.33E-08,0.014477186,0.002717614,0,0,0,0,1.52E-06,0,0,0,0.000946717,0,0,0,0,0.00192772,0.255924719,0,0,0,0,0,1.77E-06,0.241069168,0,0,0.002115907,0,0,0,0,6.47E-05,0,0,0,0,0,0,0,0,9.39E-05,0.005017698,0.00058946,0.000120609,1.37E-06,0,0,0.001039536,4.20E-05,0.000513022,0.00506619,0,0.000543579,0,3.11E-08,0.000218681,1.54E-05,0,0,0.000240067,0,0,0,0.000762446,0,0,0.003232812,0,3.17E-05,0.00151364,0.009920196,0,4.04E-07,0,0,8.89E-06,0,0,0,0,0,0,0,0,0.000171588,0,0.002011804,0,0,0,0,6.22E-07,0,0,0,0,0,0.129065246,0,4.42E-05,0,0,0,0,0,0,0.007951848,0,0,0,0,4.85E-06,0,0,0,0,0,0.003875303,0.000120764,0,0,0,0.014989401,0.011450559,0,0,0,0,0,0,0,0,0,0,0,6.22E-07,0,3.11E-07,1.17E-05,0,0.000511251,0,0.001316345,0.000667793,0,0,8.08E-07,0,0.001604034,0,0,0,0,0,0,0.032037263,0.052002771,0,8.69E-05,0,0,8.52E-06,0,0,0,0,0,0,0.000541776,0,0,0,0,0.007635934,0,0.055177268,0.088137686,0,0,0,0,6.22E-08,3.76E-06,0.000638014,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19-03-08-43,0,0,0,3.14E-08,0,0,0,0,0,0,9.55E-06,0,0,9.22E-05,0.009247636,0,5.65E-06,0,0,0,1.38E-05,0.001474761,0,0,0,0,0,3.14E-07,0,0,0,3.15E-05,0,0,0.004531635,0,0,1.04E-06,0,0.025858272,0,0,0,0,5.97E-07,0,0,0,8.79E-07,0,0,0,0,3.83E-05,0,5.52E-05,0,0,9.42E-08,0.014773176,0.003077007,0,0,0,0,1.38E-06,0,0,0,0.001152861,0,0,0,0,0.001784067,0.252838833,0,0,0,0,0,0,0.238753209,0,0,0.001998583,0,0,0,0,0.000102704,0,0,0,0,0,0,0,0,8.21E-05,0.005364261,0.000611544,0.000114796,1.13E-06,0,0,0.000767925,4.77E-05,0.000465592,0.003847727,0,0.00053202,0,3.14E-08,0.000229278,1.67E-05,0,0,0.000216746,0,0,0,0.000814534,0,0,0.003297836,0,2.64E-05,0.001823389,0.010438218,0,1.57E-06,0,0,8.42E-06,0,0,0,0,0,0,0,0,0.000164326,0,0.002021951,0,0,0,0,4.08E-07,0,0,0,0,0,0.127188063,0,5.56E-05,0,0,0,0,0,0,0.00817364,0,0,0,0,6.41E-06,0,0,0,3.14E-08,0,0.004754255,0.000112723,0,0,0,0.015301678,0.011365066,0,0,0,0,0,0,0,0,0,0,0,2.01E-06,0,3.77E-07,1.18E-05,0,0.000476773,0,0.001332797,0.000660824,0,0,1.44E-06,0,0.001646468,0,0,0,0,0,0,0.032772485,0.051449954,0,9.24E-05,0,0,7.63E-06,0,0,0,0,0,0,0.000521466,0,0,0,0,0.008754185,0,0.05754401,0.090527964,0,0,0,0,6.28E-07,2.64E-06,0.00049879,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20-03-15-04,0,0,0,3.11E-08,0,0,0,0,0,0,9.77E-06,0,0,0.000100335,0.008431713,0,4.51E-06,0,0,0,1.14E-05,0.001508043,0,0,0,0,0,2.49E-07,0,0,0,3.21E-05,0,0,0.004534803,0,0,0,0,0.024232348,0,0,0,0,6.22E-07,0,0,0,8.71E-07,0,0,0,0,4.89E-05,0,1.00E-04,0,0,1.24E-07,0.014016764,0.002853259,0,0,0,0,1.59E-06,0,0,0,0.000824122,0,0,0,0,0.001834349,0.252461878,0,0,0,0,0,9.34E-07,0.239218011,0,0,0.001979623,0,0,0,0,0.000117016,0,0,0,0,0,0,0,0,9.77E-05,0.004456097,0.000703465,0.000100802,1.81E-06,0,0,0.000797202,3.98E-05,0.000473697,0.003895759,0,0.00056899,0,3.11E-08,0.000207765,1.85E-05,0,0,0.000201199,3.11E-08,0,0,0.000759016,0,0,0.003267732,0,3.07E-05,0.001685776,0.011786522,0,8.09E-07,0,0,8.53E-06,0,0,0,0,0,0,0,0,0.000153957,0,0.002054968,0,0,0,0,0,0,0,0,0,0,0.136760271,0,5.27E-05,0,0,0,0,0,0,0.007363631,0,0,0,0,6.26E-06,0,0,0,0,0,0.003507552,2.37E-05,0,0,0,0.015532681,0.011476772,0,0,0,0,0,0,0,0,0,0,0,1.68E-06,0,3.42E-07,1.05E-05,0,0.000476715,0,0.001383309,0.000573969,0,0,9.34E-07,0,0.001565275,0,0,0,0,0,0,0.030613761,0.051103062,0,0.000108707,0,0,8.71E-06,0,0,0,0,0,6.22E-07,0.00055346,0,0,0,0,0.009426722,0,0.056455109,0.089124864,0,0,0,0,6.22E-08,2.99E-06,0.000231418,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21-03-14-47,0,0,0,0,0,0,0,0,0,0,1.02E-05,0,0,7.61E-05,0.009782638,0,5.50E-06,0,0,0,1.27E-05,0.001438423,0,0,0,0,0,2.14E-07,0,0,0,3.49E-05,0,0,0.004517897,0,0,0,0,0.024409283,0,0,0,0,5.80E-07,0,0,0,7.02E-07,0,0,0,0,3.88E-05,0,9.78E-05,0,0,9.16E-08,0.0144442,0.002803013,0,0,0,0,1.68E-06,0,0,0,0.000881655,0,0,0,0,0.002075649,0.252140888,0,0,0,0,0,1.16E-06,0.239977743,0,0,0.002089268,9.16E-08,0,0,0,6.26E-05,0,0,0,0,0,0,0,0,7.51E-05,0.005000038,0.000726723,0.000109131,2.02E-06,0,0,0.000778296,4.95E-05,0.000486996,0.004094932,0,0.000553378,0,6.11E-08,0.000195727,1.36E-05,0,0,0.000149955,6.11E-08,0,0,0.000760158,0,0,0.003419873,0,3.11E-05,0.001542576,0.011923326,0,7.94E-07,0,0,8.40E-06,0,0,0,0,0,0,0,0,0.000155299,0,0.002201207,0,0,0,0,0,0,0,0,0,0,0.13741007,0,1.58E-05,0,0,0,0,0,0,0.007745219,0,0,0,0,8.24E-06,0,0,0,0,0,0.003453156,0.000118749,0,0,7.33E-07,0.01586873,0.011129152,0,0,0,0,0,0,0,0,0,0,0,3.05E-07,0,3.66E-07,1.03E-05,0,0.000472339,0,0.00118349,0.000597928,0,0,8.55E-07,0,0.001261017,0,0,0,0,0,0,0.031316693,0.050339798,0,9.35E-05,0,0,6.05E-06,0,0,0,0,0,0,0.000580188,0,0,0,0,0.009280955,0,0.053795061,0.087935836,0,6.11E-07,0,0,6.11E-08,3.27E-06,0.000189498,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
